ID,Артикул,Имя,Наличие,Базовая цена
56652,WL-992391/A,Салатник Лодочка 20 см Wl-992391 / A,1,131000
56653,WL-992425/A,Салатница  9 X 9 см 140 мл Wl-992425 / A,1,57800
56654,WL-992587/A,Блюдо Ракушка 23.5 X 22 см Wl-992587 / A,1,220700
56655,WL-992588/A,Блюдо Ракушка 28.5 X 28 см Wl-992588 / A,1,288500
56656,WL-992605/A,Емкость Для Закусок 10 см  Wl-992605 / A,0,25500
56657,WL-992704/A,Соусница 8.5 X 4 см Wl-992704 / A,1,24700
56658,WL-992711/A,Соусница 5 см Wl-992711 / A,1,17500
56659,WL-992721/A,Соусница  9.5 X 5.5 см Wl-992721 / A,1,26600
56660,WL-992753/A,Соусница  15 X 6 см Wl-992753 / A,1,54100
56661,WL-992761/A,Салатник Лодочка 14.5 X 7.5 см Wl-992761 / A,1,172900
56662,WL-992776/A,Менажница 26 см Wl-992776 / A,1,240300
56727,WL-992901/A,Салатница 13 см 220 мл Wl-992901 / A,1,66000
56728,WL-992902/A,Салатница 15.5 см 300 мл Wl-992902 / A,1,99800
56729,WL-992903/A,Салатница 18.5 см 600 мл Wl-992903 / A,1,120800
56730,WL-992904/A,Салатница 20.5 см 800 мл Wl-992904 / A,1,164700
56731,WL-992914/A,Треугольная Чаша 17.5 см 600 мл Wl-992914 / A,1,107300
56732,WL-992915/A,Треугольная Чаша 22 см 1300 мл Wl-992915 / A,0,151700
56733,WL-992916/A,Треугольная Чаша 27 см 2200 мл Wl-992916 / A,0,248700
56734,WL-993000/6C,Чашка С Блюдцем 250мл 6Шт В Подарочной Коробке Wl-993000 / 6C,0,663600
56735,WL-993003/4C,Чашка С Блюдцем 200мл 4Шт В Подарочной Коробке Wl-993003 / 4C,1,474300
56736,WL-993006/6C,Чашка С Блюдцем 160мл 6Шт В Подарочной Коробке Wl-993006 / 6C,1,572800
56737,WL-993008/6C,Чашка С Блюдцем 220мл 6Шт В Подарочной Коробке Wl-993008 / 6C,1,648400
56738,WL-993009/6C,Чашка С Блюдцем 220мл 6Шт В Подарочной Коробке Wl-993009 / 6C,0,505900
56739,WL-993112/6C,Чашка С Блюдцем 215мл 6Шт В Подарочной Коробке Wl-993112 / 6C,1,648400
56740,WL-993112/AB,Чашка С Блюдцем 215мл 1Шт Wl-993112 / Ab,1,90000
56741,WL-994003/1C,Чайник  | 1000 мл В Подарочной Коробке Wl-994003 / 1C,1,272100
56742,WL-994019/1C,Чайник  | 1150 мл В Подарочной Коробке Wl-994019 / 1C,0,181100
56743,WL-994020/A,Чайник  | 850 мл Wl-994020 / A,1,222700
56744,WL-994037/A,Чайник  | 240 мл Wl-994037 / A,1,83500
56745,WL-995019/1C,Сахарница 340 мл В Подарочной Коробке Wl-995019 / 1C,1,129600
56746,WL-996093/A,Салфетница 11 X 8 см Wl-996093 / A,0,78500
56747,WL-996094/A,Подставка Для Китайских Палочек Wl-996094 / A,0,8800
56748,WL-999105/2B,"Ложка Для Кофе  11,5 см 2 Шт. Wl-999105 / 2B",0,37200
56749,WL-999204/2B,"Ложка Для Кофе  11,5 см 2 Шт. В Блистерной Упаковке Wl-999204 / 2B",0,40300
56750,WL-999509/1B,"Длинная Ложка 8 ""| 20,5 см В Блистерной Упаковке Wl-999509 / 1B",1,91400
56751,1106995,"Бутылка с двойными стенками Berghoff 0,5 л 1106995",0,150300
56752,1100070,Кастрюля Berghoff Manhattan 28 см 8 л 1100070,0,1160100
56753,1108187,Набор для барбекю Berghoff Cubo 6 пр. в сумке 1108187,1,793500
56754,1108478,Ножи для карвинга Berghoff 7 пр 1108478,1,352500
56755,1212031,Набор столовых ножей BergHOFF Pure 12 пр 1212031,1,633600
56756,1272609,Набор столовых приборов BergHOFF Folio 72 пр 1272609,0,4400400
56856,2001936,Чистящее средство BergHOFF универсальное 2001936,0,73100
56857,3800023,Штопор Berghoff Lover by Lover 3800023,0,286200
56858,3900038,Сотейник с крышкой Berghoff RON 28 см 3900038,0,1553900
56859,3950023,Нож-лезвие BergHoff Leo для нарезки пирога 3950023,0,81300
56860,3950154,Лопатка кухонная Berghoff Leo 31 см 3950154,0,136400
56861,3950159,"Сковорода Berghoff LEO 20 см 1,2 л 3950159",0,416300
56862,3950224,"Бутылка для воды Berghoff LEO 0,5 л 3950224",1,346100
56863,3950225,"Бутылка для воды Berghoff LEO 0,75 л 3950225",1,181100
56864,3950226,"Бутылка для воды Berghoff LEO 0,75 л 3950226",1,183100
56865,3950227,"Бутылка-шейкер для спорта Berghoff LEO 0,5 л 3950227",1,271300
56866,3950230,Детский набор для ланча Berghoff Leo 2 предмета 3950230,0,171100
56867,4490000,"Кастрюля с крышкой Berghoff Moon 3,7 л 4490000",0,448900
56868,4490282,Набор форм для запекания Berghoff 2 шт. 4490282,0,68000
56869,1100236A,Сковорода BergHOFF Comfort 20 см 1100236A,0,370400
56870,1100237A,Сковорода Berghoff Comfort 24 см 1100237A,0,501200
56871,1100239A,Набор посуды BergHOFF Comfort 7 пр 1100239A,0,2287700
56872,1100245A,Набор посуды BergHOFF Gourmet 6 пр 1100245A,0,1359500
56873,1100246A,Набор посуды BergHOFF Gourmet 12 пр 1100246A,0,2664300
56874,1106274A,Масленка Berghoff Cubo 1106274A,0,362400
56875,WL-888101-JV/2C,Набор бокалов для вина 600мл-2шт WL-888101-JV / 2C,1,456400
56876,WL-888102-JV/2C,Набор бокалов для вина 800мл-2шт WL-888102-JV / 2C,1,507300
56877,WL-888104-JV/2C,Набор бокалов для шампанского  300мл-2шт WL-888104-JV / 2C,1,463400
56878,WL-888106-JV/2C,Набор бокалов для мартини 200мл-2шт WL-888106-JV / 2C,1,462900
56879,WL-888107-JV/2C,Набор бокалов 250мл-2шт WL-888107-JV / 2C,1,416600
56880,WL-888108-JV/2C,Набор бокалов 550мл-2шт WL-888108-JV / 2C,1,400900
56881,WL-888105-JV/2C,"Набор бокалов для шампанского или коктейлей,  200 мл, 2 шт",1,456400
56882,2217684,Ножницы для птицы Berghoff 2217684,1,233700
56883,2304910,"Сковорода BergHOFF Virgo Orange 2304910, съемная ручка, 26 см",0,566600
58269,3990030,"Фартук GEM, хлопок",1,317100
58274,3990022,Фартук GEM,0,
58277,1100037,Терка четырехсторонняя маленькая,0,94600
58282,3950030,Терка для имбиря LEO,1,142100
58284,3950565,"Терка LEO GRAPHITE для мелкой шинковки, 32 х 6,4 см",0,186400
58287,3990029,"Рукавица для гриля GEM, хлопок",1,150100
58290,3700449,"Подставка сервировочная, пробковая, 44 см",1,80200
58293,3950533,"Подставка под горячее  LEO BALANCE, пробковая с магнитом, 18,5 х 18,5 см",1,177000
58298,3950097,"Подставка для кухонных аксессуаров LEO, серая",0,173600
58301,3950368,"Набор разделочных досок LEO LEGACY, 3 пр.",1,314400
58303,3950526,"Набор накладок для посуды  LEO BALANCE, 38 х 38 см, 3 пр.",1,
58308,3990032,"Набор кухонных темных полотенец GEM, хлопок, 50 х 70 см, 2 шт.",1,221100
58313,3990034,"Набор кухонных темных полотенец GEM, махровый, 50 х 50 см, 2 шт.",1,241100
58318,3990035,"Набор кухонных светлых полотенец GEM, хлопок, 50 х 70 см, 2 шт.",1,221100
58323,3990028,"Набор кухонных рукавиц GEM, хлопок, 2 шт.",0,
58327,3990031,"Набор кухонных прихваток GEM, хлопок, 2 шт.",1,207900
58331,3990033,"Набор кухонных плейсматов GEM, хлопок, 55 х 35 см, 2 шт.",1,241600
58336,3950382,"Набор кухонных досок LEO SAGE/SLATE, пластик, 32 x 20 см, 3 шт.",1,326400
58340,3950128,"Набор контейнеров с вакуумной системой хранения LEO, 4 пр.",1,687200
58346,3950401,"Набор контейнеров для хранения  LEO BALANCE, 160 мл, 6 пр.",1,802800
58352,3950402,"Набор контейнеров для хранения  LEO BALANCE, 1,3 л, 2пр.",1,537800
58357,3950148,"Набор контейнеров для ланча LEO, серый, 2 шт.",1,268200
58362,1111042,"Набор банок для специй, 5 х 6 см, 5 пр.",1,1081600
58365,8500518,"Крышка стеклянная, диам. 20 см",1,196600
58367,3950188,"Крышка стеклянная LEO, диам. 26 см",1,261500
58369,3950185,"Крышка стеклянная LEO, диам. 18 см",0,
58374,3950324,"Крышка стеклянная LEO STONE, диам. 28 см",1,341700
58379,3950323,"Крышка стеклянная LEO STONE, диам. 24 см",1,307100
58384,3950322,"Крышка стеклянная LEO STONE, диам. 20 см",1,299900
58387,3950328,"Крышка стеклянная LEO SAGE, диам. 32 см",1,298200
58390,3950463,"Крышка стеклянная LEO SAGE, диам. 32 см",1,421100
58393,3950462,"Крышка стеклянная LEO SAGE, диам. 28 см",1,333100
58396,3950327,"Крышка стеклянная LEO SAGE, диам. 28 см",1,
58399,3950326,"Крышка стеклянная LEO SAGE, диам. 24 см",1,210200
58402,3950461,"Крышка стеклянная LEO SAGE, диам. 24 см",1,276900
58405,3950325,"Крышка стеклянная LEO SAGE, диам. 20 см",1,221100
58408,3950460,"Крышка стеклянная LEO SAGE, диам. 20 см",1,247400
58411,3950440,"Крышка стеклянная  LEO BALANCE Moonmist, диам. 32 см",1,431000
58414,3950439,"Крышка стеклянная  LEO BALANCE Moonmist, диам. 28 см",1,341100
58417,3950438,"Крышка стеклянная  LEO BALANCE Moonmist, диам. 24 см",1,276400
58420,3950437,"Крышка стеклянная  LEO BALANCE Moonmist, диам. 20 см",1,237400
58423,2307355,"Крышка к посуде GEM, стеклянная, 18 см",1,264100
58426,2306291,"Крышка Cast Line стеклянная, диам. 26 см",0,
58429,3950035,Каменная доска для пиццы LEO,0,551100
58433,8500233,"Доска разделочная, двусторонняя, 36 х 30 х 2 см",0,
58437,8500234,"Доска разделочная, двусторонняя, 30 х 26 х 2 см",0,
58440,3950584,"Доска разделочная LEO BALANCE Moonmist, 37 х 27 см",1,
58445,3950530,"Доска кухонная с подставкой для гаджетов  LEO BALANCE, 45 х 40 см",1,658400
58448,3950585,"Доска кухонная LEO BALANCE, 28 х 20 см",1,314800
58450,3950531,"Доска кухонная  LEO BALANCE, 43,5 х 33,5 см",1,465700
58455,3950061,"Доска для нарезки хлеба LEO, с поддоном, 37 х 11 х 2 см",0,
58460,3950060,"Доска для нарезки LEO, с поддоном и емкостью для соуса, 39 х 23 х 2,5 см",1,509600
58465,1106410,"Банка, 12 х 16 см",0,
58468,1106373,"Банка, 10 х 7,5 см",1,360800
58472,1106380,"Банка, 10 х 11 см",0,320100
58476,3700069,Банка для хранения 12 х 16 см,1,537400
58480,3700070,"Банка для хранения 10 х 7,5 см, 0,5 л",1,201100
58482,1106427,Банка для сыпучих 6 х 6 см,0,
58484,3800019,"Фартук Lover By Lover, черный",0,
58486,2800942,Терка овальная большая Cook`N`Co,0,
58489,3950012,"Соковыжималка ручная LEO, 13 см",0,
58494,1109626,Ручка-магнит,0,
58496,3800020,"Рукавичка кухонная Lover By Lover, черная",0,
58498,3800018,"Рукавичка кухонная Lover By Lover, фиолетовая",0,
58500,1105003,Пресс для чеснока ESSENTIALS,0,
58502,8500508,Пресс для чеснока,0,
58507,3950098,"Подставка для кухонных аксессуаров LEO, зеленая",0,
58509,2800103,"Овощерезка, 1,2 л, 3 пр.",0,
58512,3500438,Настольный контейнер для мусора,0,
58515,2800040,"Набор подставок нескользящих, (2 пр.)",0,
58520,3990024,"Набор кухонных полотенец GEM, темные, хлопок, 2 шт.",0,
58523,1106441,"Набор баночек для сыпучих, 8 х 9 см, 4 пр.",0,
58527,2800051,"Набор банок на бамбуковой подставке, 10 пр.",0,
58529,8500519,"Крышка стеклянная, диам. 24 см",1,206600
58531,1101408,"Крышка Hotel Line металлическая, диам. 36 см",0,
58533,1101392,"Крышка Hotel Line металлическая, диам. 32 см",1,810800
58535,1101361,"Крышка Hotel Line металлическая, диам. 20 см",0,100000
58539,2306284,"Крышка Cast Line стеклянная, диам. 24 см",0,
58542,2306277,"Крышка Cast Line стеклянная, диам. 20 см",0,
58544,2302750,"Крышка Cast Line металлическая, диам. 28 см",0,
58546,2302729,"Крышка Cast Line металлическая, диам. 20 см",0,
58550,8500059,"Контейнер стеклянный, прямоугольный, 25 х 18,5 х 10 см, 1,7 л",0,
58553,8500065,"Контейнер стеклянный, прямоугольный 2,7 л",0,
58558,1106366,"Емкость для сыпучих с акриловой крышкой, 8 х 12 см",1,286200
58560,1106359,"Емкость для сыпучих продуктов,  8 х 6см, 0,25 л",0,
58563,1690254,"Емкость для сыпучих продуктов Hotel, фарфоровая, 2 л",0,
58565,4490051,"Доска разделочная, профессиональная, 38 х 28 х 3 см",0,
58567,8500164,"Доска разделочная квадратная, 25 х 25 см",0,
58569,1106246,"Доска разделочная из стекла, 40 х 30 см",0,
58573,1101705,"Доска для хлеба бамбуковая с силиконовыми ручками, 38 х 37 см",0,
58578,3600268,"Доска для нарезания, 28 х 35,5 см",0,
58583,3600275,"Доска для нарезания, 23 х 28 см",0,
58586,1101729,"Доска для нарезания с желобками, бамбуковая с силиконовыми ручками, 40 х 22 см",0,
58590,1101699,"Доска для нарезания длинная, бамбуковая с длинной силиконовой ручкой, 43 х 10 см",0,
58595,8001008,"Декоративная кастрюлька, 6,5 х 4 см",0,
58597,1106342,"Банка, 6 х 5 см",0,
58601,1106403,"Банка, 12 х 11 см",0,339000
58604,2800054,Банка для хранения кофе с крышкой,0,
58609,1106397,"Банка для сыпучих, 0,75 л",0,
58614,3950512,"Форма с крышкой круглая LEO BALANCE, зеленый, керамика, диам. 24 см, 4,5 л",0,992500
58618,3950511,"Форма с крышкой круглая LEO BALANCE, бежевый, керамика, диам. 24 см, 2,3 л",1,722000
58620,3950508,"Форма прямоугольная для запекания LEO BALANCE, молочный, керамика, 28 х 21 см",1,486500
58622,3950507,"Форма прямоугольная для запекания LEO BALANCE, зеленый,керамика, 20 х 16,5 см",1,302300
58624,3950509,"Форма прямоугольная для запекания LEO BALANCE, бежевый, керамика, 35,5 х 25 см",1,902800
58626,3950513,"Форма круглая для запекания LEO BALANCE, зеленый, керамика, диам. 24 см, 1,2 л",1,380700
58628,3950514,"Форма круглая для запекания LEO BALANCE, бежевый, керамика, диам. 28 см, 1,5 л",1,332500
58630,3950504,"Форма для пиццы ребристая LEO BALANCE, зеленый, керамика, 40 x 35 см",1,773400
58633,3950548,"Форма для пиццы LEO BALANCE, круглая, диам. 32 см",1,
58636,3990008,"Форма для пиццы GEM, круглая, диам. 32 см",1,238400
58638,3950551,"Форма для кекса LEO BALANCE, круглая, внутр. разм. 23 х 10 см",1,325800
58640,8500516,"Форма для запекания овальная, 26 х 18 см",0,
58642,8500820,"Форма для выпечки прямоугольная, 43 х 26,5 см",0,
58644,8500819,"Форма для выпечки круглая, 25,5 х 6,5 см, 1,9 л",0,
58649,3950542,"Форма для выпечки LEO BALANCE, прямоугольная, внутр. разм. 34 х 25,5 х 5 см",1,288000
58654,3950544,"Форма для выпечки LEO BALANCE, прямоугольная, внутр. разм. 34 х 25,5 х 2 см",1,221300
58656,3950553,"Форма для выпечки LEO BALANCE, прямоугольная, внутр. разм. 30 х 11,5 х 7,5 см",1,
58658,3950552,"Форма для выпечки LEO BALANCE, прямоугольная, внутр. разм. 25 х 14 х 7,5 см",1,230200
58661,3950549,"Форма для выпечки LEO BALANCE, круглая, внутр. разм. 27,5 х 3 см",1,206600
58664,3950550,"Форма для выпечки LEO BALANCE, круглая, внутр. разм. 23 х 5 см",1,186200
58667,3950541,"Форма для выпечки LEO BALANCE, квадратная, внутр. разм. 22 х 22 х 5 см",1,210700
58670,3950554,"Форма для выпечки LEO BALANCE с крышкой и слайсером, прямоугольная, внутр. разм. 34 x 25,5 x 5 см",0,
58672,3950556,"Форма для выпечки LEO BALANCE разъемная, круглая, внутр. разм. 27 х 6 см",1,347500
58674,3950555,"Форма для выпечки LEO BALANCE разъемная, круглая, внутр. разм. 23 х 6 см",1,297200
58679,3950547,"Форма для 6 кексов LEO BALANCE, прямоугольная, внутр. разм. 6,5 х 2,5 см",1,222800
58682,3950546,"Форма для 12 кексов LEO BALANCE, прямоугольная, внутр. разм. 8 х 3,5 см",1,487800
58684,3950545,"Форма для 12 кексов LEO BALANCE, прямоугольная, внутр. разм. 6,5 х 2,5 см",1,343400
58689,1100231A,"Сотейник со стеклянной крышкой ESSENTIALS COMFORT, диам. 24 см, 3,2 л",0,
58694,3950449,"Сотейник с антипригарным покрытием LEO SAGE, диам. 26 см, 2,9 л",1,1044400
58699,3950450,"Сотейник с антипригарным покрытием LEO SAGE с двумя ручками, диам. 26 см, 2,9 л",1,979600
58704,3950381,"Сотейник с антипригарным покрытием LEO FOREST, диам 28 см, 4,7 л",0,
58709,2307424,"Сотейник с антипригарным покрытием GEM STAY COOL, с 2-мя ручками, серый, диам. 26 см, 3,9 л",1,1887800
58714,2307407,"Сотейник с антипригарным покрытием GEM STAY COOL, с 2-мя ручками, красный, диам. 28 см, 4,6 л",1,2170400
58719,3950427,"Сотейник с антипригарным покрытием  LEO BALANCE Moonmist, с двумя ручками, диам. 26 см, 2,9 л",1,983700
58724,3950426,"Сотейник с антипригарным покрытием  LEO BALANCE Moonmist, диам. 26 см, 2,9 л",1,1040100
58726,1102689,"Сотейник Tulip с метал. крышкой, с покрытием, диам.24 см",0,
58731,3900025,"Сотейник RON с 2-мя ручками, д 24 см, 3 л",0,
58733,4490004,"Сотейник Moon, диам. 28 см, 4,2 л ",0,
58737,8500661,"Сотейник Gourmet, диам. 26 см, 4 л",0,
58741,3700147,"Сотейник ESSENTIALS ECLIPSE с крышкой, фиолетовый, диам. 26 см, 3,2 л",0,
58745,3700117,"Сотейник ESSENTIALS ECLIPSE с крышкой и 2-я ручками, красный, диам. 26 см, 3,2 л",0,
58750,3900036,"Сковорода-тэппан RON, 35 х 32 х 5 см",0,
58755,3950176L,"Сковорода-гриль с антипригарным покрытием LEO SHADOW, 24 х 24 см, 1,8 л",0,
58760,3950459,"Сковорода-гриль с антипригарным покрытием LEO SAGE, 28 x 28 см, 2,6 л",1,784900
58765,3950458,"Сковорода-гриль с антипригарным покрытием LEO SAGE, 24 x 24 см, 1,8 л",1,633400
58769,8500029,"Сковорода-гриль с антипригарным покрытием LEO LITE, 26 x 26 см, 2,2 л",0,
58774,3950488,"Сковорода-гриль с антипригарным покрытием LEO GRAPHITE, 28 х 28 см, 2,6 л",1,998600
58779,3950376,"Сковорода-гриль с антипригарным покрытием LEO FOREST, 26 х 26 см, 2,1 л",1,738900
58784,2307431,"Сковорода-гриль с антипригарным покрытием GEM STAY COOL, серый, 28 х 28 см, 3,2 л",1,1407600
58789,3950436,"Сковорода-гриль с антипригарным покрытием  LEO BALANCE Moonmist, 28 x 28 см",1,778300
58794,3950435,"Сковорода-гриль с антипригарным покрытием  LEO BALANCE Moonmist, 24 x 24 см",1,652600
58799,3950299,"Сковорода-гриль LEO STONE, 26 х 26 см, 2,1 л",1,776700
58804,3950320,"Сковорода-гриль LEO SLATE, 26 х 26 см",1,522100
58809,3950312,"Сковорода-гриль LEO SAGE, 26 х 26 см",1,514200
58812,3950467,"Сковорода-гриль LEO GRAPHITE с двумя ручками, чугун, диам. 26 см, 2,1 л",1,1147000
58815,2306093,"Сковорода-гриль Cast New, 32 х 32 см, 6 л",0,
58820,3950319,"Сковорода-вок с антипригарным покрытием LEO SLATE, диам. 28 см, 3,8 л",0,451600
58825,3950455,"Сковорода-вок с антипригарным покрытием LEO SAGE, диам. 28 см, 4,2 л",1,1032400
58830,3950311,"Сковорода-вок с антипригарным покрытием LEO SAGE, диам. 28 см, 3,8 л",0,451900
58835,3950395,"Сковорода-вок с антипригарным покрытием LEO FOREST, диам. 30 см, 5 л",1,1098800
58840,3950379,"Сковорода-вок с антипригарным покрытием LEO FOREST, диам. 28 см, 4,4 л",0,1155400
58845,3950432,"Сковорода-вок с антипригарным покрытием  LEO BALANCE Moonmist, диам. 28 см, 4,2 л",0,1037300
58849,3950496,"Сковорода-вок LEO GRAPHITE, нержавеющая сталь, диам. 28 см, 4,9 л",1,2218100
58854,3950298,"Сковорода с антипригарным покрытием LEO STONE, диам. 28 см, 3 л",0,761000
58859,3950297,"Сковорода с антипригарным покрытием LEO STONE, диам. 24 см, 2 л",0,585800
58864,3950296,"Сковорода с антипригарным покрытием LEO STONE, диам. 20 см, 1,2 л",0,447100
58869,3950317,"Сковорода с антипригарным покрытием LEO SLATE, диам. 32 см",0,427300
58874,3950316,"Сковорода с антипригарным покрытием LEO SLATE, диам. 28 см",0,431800
58879,3950315,"Сковорода с антипригарным покрытием LEO SLATE, диам. 24 см",0,348700
58884,3950314,"Сковорода с антипригарным покрытием LEO SLATE, диам. 20 см",0,260000
58889,3950447,"Сковорода с антипригарным покрытием LEO SAGE, диам. 32 см, 3,3 л",1,696300
58894,3950309,"Сковорода с антипригарным покрытием LEO SAGE, диам. 32 см",0,426200
58899,3950446,"Сковорода с антипригарным покрытием LEO SAGE, диам. 30 см, 2,9 л",1,671800
58904,3950445,"Сковорода с антипригарным покрытием LEO SAGE, диам. 28 см, 2,5 л",0,577900
58909,3950308,"Сковорода с антипригарным покрытием LEO SAGE, диам. 28 см",0,
58914,3950444,"Сковорода с антипригарным покрытием LEO SAGE, диам. 24 см, 1,7 л",0,541000
58919,3950307,"Сковорода с антипригарным покрытием LEO SAGE, диам. 24 см",0,348700
58924,3950443,"Сковорода с антипригарным покрытием LEO SAGE, диам. 20 см, 1,2 л",0,452100
58929,3950306,"Сковорода с антипригарным покрытием LEO SAGE, диам. 20 см",0,259600
58934,3950464,"Сковорода с антипригарным покрытием LEO SAGE + лопатка, диам. 24 см",0,683400
58939,3950479,"Сковорода с антипригарным покрытием LEO GRAPHITE, диам. 28 см, 2,4 л",1,796700
58944,3950478,"Сковорода с антипригарным покрытием LEO GRAPHITE, диам. 24 см, 1,7 л",1,724800
58949,3950477,"Сковорода с антипригарным покрытием LEO GRAPHITE, диам. 20 см, 1,2 л",1,612900
58954,3950374,"Сковорода с антипригарным покрытием LEO FOREST, диам. 24 см, 2 л",0,585800
58959,3950373,"Сковорода с антипригарным покрытием LEO FOREST, диам. 20 см, 1,2 л",0,
58964,3950441,"Сковорода с антипригарным покрытием LEO BALANCE Moonmist + лопатка, диам. 24 см",1,683400
58969,3950424,"Сковорода с антипригарным покрытием  LEO BALANCE Moonmist, диам. 32 см, 3,3 л",1,718200
58974,3950423,"Сковорода с антипригарным покрытием  LEO BALANCE Moonmist, диам. 30 см, 2,9 л",1,671300
58979,3950422,"Сковорода с антипригарным покрытием  LEO BALANCE Moonmist, диам. 28 см, 2,5 л",1,602600
58984,3950421,"Сковорода с антипригарным покрытием  LEO BALANCE Moonmist, диам. 24 см, 1,7 л",1,511100
58987,3950420,"Сковорода с антипригарным покрытием  LEO BALANCE Moonmist, диам. 20 см, 1,2 л",0,429500
58992,3950457,"Сковорода для омлета с антипригарным покрытием LEO SAGE, диам. 25 см, 0,8 л",1,503200
58997,3950480,"Сковорода для омлета с антипригарным покрытием LEO GRAPHITE, диам. 25 см, 0,8 л",1,699300
59002,3950434,"Сковорода для омлета с антипригарным покрытием  LEO BALANCE Moonmist, диам. 25 см",1,503200
59007,3950456,"Сковорода для блинов с антипригарным покрытием LEO SAGE, диам. 26 см, 0,8 л",1,501400
59012,3950568,"Сковорода для блинов с антипригарным покрытием LEO GRAPHITE, диам. 26 см, 0,8 л",1,691700
59017,3950433,"Сковорода для блинов с антипригарным покрытием  LEO BALANCE Moonmist, диам. 26 см",0,531400
59021,3950388,"Сковорода для блинов LEO STONE, диам. 25 см, 0,7 л",0,645300
59026,3950318,"Сковорода для блинов LEO SLATE, диам. 24 см",0,312200
59031,3950310,"Сковорода для блинов LEO SAGE, диам. 24 см",0,311800
59036,3950396,"Сковорода для блинов LEO FOREST, диам. 25 см, 0,7 л",0,645800
59040,3950495,"Сковорода LEO GRAPHITE, нержавеющая сталь, диам. 24 см, 2 л",1,1073900
59043,3600244,"Противень, 45 х 31 см",0,
59047,3950540,"Противень с антипригарным покрытием LEO GRAPHITE, с решеткой, 42 х 28 см",1,1481000
59050,3950539,"Планча с антипригарным покрытием LEO GRAPHITE, 42 х 27,5 см",1,931900
59055,3950406,"Набор сковородок с антипригарным покрытием LEO SLATE, диам. 20 см, 24 см, 2 пр.",0,615200
59060,3950404,"Набор сковородок с антипригарным покрытием LEO SAGE, диам. 20 см, 24 см, 2 пр.",0,707000
59065,1111048,"Набор сковородок UQONIQ DOWNDRAFT, 3 пр.",1,2662500
59070,2307436,"Набор сковород GEM DOWNDRAFT, 3 пр.",0,2233700
59074,3950510,"Набор прямоугольных форм для запекания LEO BALANCE, керамика, 3 пр.",1,1491000
59079,3950407,"Набор посуды с антипригарным покрытием LEO SLATE, 7 пр.",1,2790600
59083,8500006,Набор посуды с антипригарным покрытием LEO LITE 5 пр.,0,
59088,1111049,"Набор посуды UQONIQ DOWNDRAFT, 7 пр.",1,5058200
59093,1111051,"Набор посуды UQONIQ DOWNDRAFT, 6 пр.",1,3900900
59097,1101887,"Набор посуды Hotel Line, 7 пр.",0,3789200
59098,1101887A,"Набор посуды Hotel Line, 7 пр.",0,
59103,1112140,"Набор посуды Hotel Line, 12 пр.",1,6326800
59108,1132008,"Набор посуды ESSENTIALS HOTEL DOWNDRAFT, 7 пр.",1,4889600
59113,1100239,"Набор посуды ESSENTIALS COMFORT, 7 пр.",0,3494900
59118,1100240,"Набор посуды ESSENTIALS COMFORT, 12 пр.",0,5117800
59120,1111033,"Набор посуды ESSENTIALS COMFORT с металлическими крышками, 7 пр.",0,3466800
59123,3700440,"Набор мисок для закусок ECLIPSE на пробковой подставке, 4 пр.",0,
59126,3950220,"Набор мисок LEO, 3 шт.",1,639600
59129,1695099,"Набор круглых форм для выпечки Red Line с крышками, 450 мл, 14,5 х 14,5 х 6,5, 8 шт.",0,
59132,1695082,"Набор круглых форм для выпечки Red Line с крышками, 100 мл, 10,5 х 10,5 х 5 см, 12 шт.",0,
59134,3950506,"Набор квадратных форм для запекания LEO BALANCE, бежевый, керамика, 300 мл, 4 пр.",1,315700
59138,3950503,"Набор квадратных форм для запекания LEO BALANCE, бежевый, керамика, 200 мл, 4 пр.",1,385600
59143,3950221,Набор для салата со столовыми приборами LEO,1,460500
59148,1100241,"Набор для приготовления на пару ESSENTIALS COMFORT, 5 пр.",1,3501800
59153,8500370,"Набор для пиццы LEO, 2 пр.",1,693000
59157,3700064,"Миска с крышкой, диам. 24 см, 5 л",0,
59159,3950501,"Миска для смешивания LEO BALANCE, бежевый, керамика, 2,2 л",1,511400
59162,1690117A,"Миска для салата Hotel, фарфоровая, диам. 20,5 см",0,
59167,1100225,"Ковш со стеклянной крышкой ESSENTIALS COMFORT, диам. 16 см, 1,6 л",1,662500
59169,8500659,"Ковш с крышкой Gourmet, диам. 16 см, 1,8 л",0,
59174,3950300,"Ковш с антипригарным покрытием LEO STONE, диам. 18 см, 2 л",0,796100
59179,3950372,"Ковш с антипригарным покрытием LEO SLATE, диам. 18 см, 1,9 л",0,460700
59184,3950448,"Ковш с антипригарным покрытием LEO SAGE, диам. 18 см, 2 л",0,686500
59189,3950371,"Ковш с антипригарным покрытием LEO SAGE, диам. 18 см, 1,9 л",0,440000
59194,3950377,"Ковш с антипригарным покрытием LEO FOREST, диам. 18 см, 2 л",0,
59199,3950425,"Ковш с антипригарным покрытием  LEO BALANCE Moonmist, диам. 18 см, 2 л",0,681000
59201,3950193L,"Ковш без крышки с антипригарным покрытием LEO SHADOW, диам. 18 см, 1,9 л",0,
59203,3950192L,"Ковш без крышки с антипригарным покрытием LEO SHADOW, диам. 16 см, 1,1 л",0,
59208,3900029,"Ковш без крышки RON, диам. 18 см, 1,3 л",0,
59213,3900022,"Ковш RON  с металлической крышкой, диам. 16 см, 1,6 л",0,
59217,3950490,"Ковш LEO GRAPHITE, нержавеющая сталь, диам. 16 см, 1,6 л",1,895100
